datetime,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1673719200000,20775.20000000,20800.00000000,20669.71000000,20744.64000000,2.75546600,1673722799999,57113.48712428,115,1.31127300,27169.15462709,0
1673722800000,20751.91000000,20858.77000000,20709.42000000,20788.89000000,3.23106000,1673726399999,67119.63810330,141,1.44410100,30033.04926355,0
1673726400000,20791.25000000,20900.00000000,20768.84000000,20900.00000000,1.27163700,1673729999999,26530.83951918,71,1.15574900,24119.79160957,0
1673730000000,20880.49000000,20939.97000000,20838.95000000,20895.12000000,2.15644100,1673733599999,45051.05827587,97,0.70691600,14763.44561986,0
1673733600000,20903.76000000,21014.20000000,20870.28000000,20974.14000000,1.96468000,1673737199999,41162.55120134,123,1.02253900,21415.45118780,0
1673737200000,20995.19000000,21074.11000000,20942.25000000,20954.92000000,3.45651100,1673740799999,72695.42777980,144,1.83311800,38546.21706906,0
1673740800000,20973.51000000,21000.00000000,20637.42000000,20759.70000000,5.25831900,1673744399999,109272.87113459,340,1.59576800,33186.08902334,0
1673744400000,20787.60000000,20787.60000000,20650.00000000,20767.56000000,1.74588400,1673747999999,36199.25255643,120,0.65448000,13572.72501871,0
1673748000000,20784.26000000,20812.78000000,20665.05000000,20677.02000000,1.95279500,1673751599999,40525.66848294,85,1.00602300,20905.05602321,0
1673751600000,20687.13000000,20731.46000000,20559.82000000,20731.46000000,3.21113900,1673755199999,66229.54181745,146,1.64918300,34010.11668981,0
1673755200000,20722.90000000,20758.76000000,20681.58000000,20700.25000000,1.16150300,1673758799999,24069.45612238,93,0.38983900,8085.20897568,0
1673758800000,20698.79000000,20778.67000000,20689.24000000,20759.94000000,1.48108300,1673762399999,30736.51142850,82,0.40310000,8364.29711388,0
1673762400000,20757.75000000,20792.80000000,20711.60000000,20731.48000000,0.45803500,1673765999999,9500.63060043,41,0.05389300,1118.55194032,0
1673766000000,20703.09000000,20733.90000000,20675.04000000,20730.73000000,0.11859700,1673769599999,2456.24256951,32,0.05559600,1152.05646246,0
1673769600000,20737.00000000,20751.81000000,20598.55000000,20612.18000000,0.26877400,1673773199999,5555.63354724,55,0.05645900,1166.79330368,0
1673773200000,20594.61000000,20750.00000000,20594.61000000,20750.00000000,0.77112000,1673776799999,15948.66911456,58,0.69876000,14454.94956789,0
1673776800000,20750.41000000,20760.10000000,20705.47000000,20705.47000000,0.43664200,1673780399999,9051.64984620,31,0.10798900,2240.03772058,0
1673780400000,20718.71000000,20742.11000000,20676.71000000,20742.11000000,0.66598500,1673783999999,13788.44031215,36,0.01599400,331.11778466,0
1673784000000,20724.05000000,20743.02000000,20672.89000000,20684.78000000,0.27856600,1673787599999,5767.05517402,25,0.08494600,1757.21457499,0
1673787600000,20709.23000000,20815.92000000,20700.00000000,20712.12000000,1.19739500,1673791199999,24863.03439600,71,0.58282500,12114.82622806,0
1673791200000,20712.58000000,20817.40000000,20689.73000000,20790.95000000,0.90045100,1673794799999,18673.64837190,51,0.60250800,12506.19820576,0
1673794800000,20792.71000000,20973.10000000,20791.05000000,20909.91000000,2.38308300,1673798399999,49737.19968003,187,0.95482800,19943.78802602,0
1673798400000,20916.40000000,20959.49000000,20859.68000000,20876.98000000,3.12037900,1673801999999,65225.22136055,322,0.47875400,10008.15509498,0
1673802000000,20884.75000000,21049.99000000,20880.21000000,20920.83000000,1.21830400,1673805599999,25526.95636077,281,0.46358400,9711.78145232,0
1673805600000,20930.18000000,20931.94000000,20689.20000000,20809.53000000,5.85084000,1673809199999,121688.49751388,331,2.39704700,49819.49947421,0
1673809200000,20832.99000000,20900.00000000,20784.26000000,20862.97000000,1.69754300,1673812799999,35417.85621931,82,0.68830600,14365.06873277,0
1673812800000,20887.81000000,20924.81000000,20850.10000000,20918.54000000,0.91979700,1673816399999,19201.10629914,70,0.13804800,2884.31439344,0
1673816400000,20911.72000000,20930.68000000,20871.00000000,20895.83000000,0.56353800,1673819999999,11772.33739702,57,0.37969700,7934.10986224,0
1673820000000,20910.21000000,20950.00000000,20766.01000000,20926.26000000,1.71465000,1673823599999,35736.08504206,165,1.07172300,22355.51574705,0
1673823600000,20900.31000000,20947.80000000,20847.02000000,20868.36000000,0.19640400,1673827199999,4102.04680175,53,0.13869200,2897.35229709,0
1673827200000,20883.26000000,20995.40000000,20783.48000000,20981.38000000,1.26343600,1673830799999,26380.36290975,136,1.14556400,23922.64716842,0
1673830800000,20953.83000000,21305.46000000,20924.81000000,21202.86000000,6.64160200,1673834399999,140477.98680808,398,3.05319100,64627.40196950,0
1673834400000,21205.75000000,21424.61000000,21137.24000000,21220.79000000,6.07071500,1673837999999,129392.69216757,296,3.56743100,76037.26776833,0
1673838000000,21210.16000000,21210.16000000,21044.46000000,21083.43000000,2.00583300,1673841599999,42348.41529206,153,1.07503100,22690.13631686,0
1673841600000,21103.31000000,21165.15000000,21041.49000000,21165.15000000,1.58199500,1673845199999,33382.57944286,139,0.67581800,14251.68523717,0
1673845200000,21150.59000000,21208.53000000,21125.96000000,21178.50000000,1.03207200,1673848799999,21852.80365459,89,0.27181700,5749.90865682,0
1673848800000,21192.02000000,21250.44000000,21126.88000000,21152.48000000,2.65601700,1673852399999,56305.47742270,223,1.59379700,33796.97866579,0
1673852400000,21159.19000000,21159.19000000,21077.11000000,21121.63000000,2.26009000,1673855999999,47699.28419767,86,1.52570000,32202.76794043,0
1673856000000,21105.24000000,21108.30000000,20661.86000000,20790.61000000,7.62702900,1673859599999,158835.16084890,500,3.31058500,68947.48341208,0
1673859600000,20751.18000000,20834.95000000,20736.55000000,20831.10000000,2.10470900,1673863199999,43789.79623561,87,1.87504000,39012.45386737,0
1673863200000,20833.20000000,20893.17000000,20812.43000000,20851.89000000,0.72909500,1673866799999,15202.73539164,59,0.19843000,4137.36401029,0
1673866800000,20860.07000000,20860.09000000,20784.26000000,20825.26000000,0.79298400,1673870399999,16509.65866132,48,0.01921700,400.26015579,0
1673870400000,20826.64000000,20864.19000000,20784.37000000,20784.37000000,0.68828200,1673873999999,14330.02624911,48,0.53117500,11058.33299051,0
1673874000000,20828.09000000,20853.71000000,20784.26000000,20784.26000000,0.06721900,1673877599999,1399.07263935,28,0.02315600,482.39471620,0
1673877600000,20832.43000000,20884.04000000,20759.00000000,20842.14000000,1.21265100,1673881199999,25244.77204831,77,0.35930800,7494.82552817,0
1673881200000,20865.17000000,21029.83000000,20633.81000000,20981.73000000,7.44360600,1673884799999,155234.95512619,248,2.02528500,42359.41580250,0
1673884800000,20996.11000000,21034.50000000,20917.21000000,20987.71000000,1.53150100,1673888399999,32136.39609566,80,0.49555500,10392.53062078,0
1673888400000,21000.41000000,21140.80000000,20994.18000000,21091.76000000,4.30802300,1673891999999,90836.05757528,186,2.25855200,47652.94665899,0
1673892000000,21107.27000000,21268.78000000,21043.61000000,21254.55000000,4.20646300,1673895599999,88736.98544023,149,2.44595700,51633.80903230,0
1673895600000,21280.03000000,21399.99000000,21233.41000000,21316.43000000,3.91380200,1673899199999,83380.76935379,277,1.61739500,34484.47671856,0
1673899200000,21322.28000000,21440.40000000,21223.74000000,21295.76000000,3.89684300,1673902799999,83157.05787850,283,2.42769800,51860.79720046,0
1673902800000,21250.51000000,21264.67000000,21066.19000000,21149.43000000,5.51482900,1673906399999,116606.76463264,249,1.17064400,24776.69739911,0
1673906400000,21142.79000000,21220.29000000,21142.79000000,21165.70000000,1.59862900,1673909999999,33849.73015627,97,0.47012500,9955.94513360,0
1673910000000,21177.00000000,21208.53000000,21112.40000000,21170.24000000,1.04700000,1673913599999,22143.01419647,74,0.65276500,13800.52936309,0
1673913600000,21154.49000000,21297.03000000,21072.08000000,21084.70000000,3.37960400,1673917199999,71480.66930326,273,1.82870600,38673.18193060,0
1673917200000,21126.45000000,21134.52000000,20854.47000000,21042.22000000,4.48061800,1673920799999,93960.43044320,277,1.27146400,26671.25084743,0
1673920800000,21037.87000000,21107.83000000,20995.38000000,21107.83000000,0.88210200,1673924399999,18560.57600652,91,0.17163000,3615.28613871,0
1673924400000,21111.71000000,21163.00000000,21061.75000000,21137.65000000,0.99627200,1673927999999,21054.21618933,103,0.87429700,18479.03895011,0
1673928000000,21128.47000000,21224.15000000,21102.10000000,21159.61000000,2.08331200,1673931599999,44125.08838128,165,1.11122300,23531.49964151,0
1673931600000,21162.62000000,21179.26000000,21124.60000000,21151.08000000,0.61434800,1673935199999,12995.62822440,65,0.51476400,10890.52919506,0
1673935200000,21153.95000000,21157.85000000,21074.70000000,21083.19000000,1.46593200,1673938799999,30978.73606907,154,1.11509500,23569.94524597,0
1673938800000,21066.19000000,21170.89000000,21066.19000000,21132.05000000,0.32319000,1673942399999,6828.71025105,67,0.28440700,6010.32313275,0
1673942400000,21129.03000000,21208.53000000,21123.46000000,21200.33000000,0.46615400,1673945999999,9872.07858943,60,0.27557100,5837.32139819,0
1673946000000,21201.05000000,21240.43000000,21157.64000000,21157.64000000,0.11731500,1673949599999,2488.55887199,22,0.10593000,2247.59088767,0
1673949600000,21150.00000000,21165.86000000,21085.03000000,21146.45000000,1.38968700,1673953199999,29342.41134272,129,0.40205100,8494.33269152,0
1673953200000,21114.21000000,21227.77000000,21111.71000000,21227.77000000,1.51366300,1673956799999,32030.06123694,105,0.76780800,16240.56602931,0
1673956800000,21230.85000000,21350.00000000,21202.30000000,21266.66000000,5.97852800,1673960399999,127237.08041800,255,2.99902700,63880.22618178,0
1673960400000,21263.87000000,21263.87000000,21179.35000000,21234.62000000,0.79155400,1673963999999,16786.17106828,73,0.16807000,3568.38216262,0
1673964000000,21225.90000000,21553.74000000,21066.19000000,21299.11000000,8.17457400,1673967599999,174375.43792205,487,4.07645600,86903.63149774,0
1673967600000,21317.58000000,21380.15000000,21044.46000000,21175.81000000,2.81954700,1673971199999,59709.79293933,257,1.01290000,21411.45487204,0
1673971200000,21139.34000000,21236.88000000,21090.46000000,21171.12000000,0.78642000,1673974799999,16654.09476256,111,0.65301200,13831.09436099,0
1673974800000,21181.55000000,21237.79000000,21083.41000000,21220.31000000,1.19918200,1673978399999,25362.09983164,106,0.29819100,6304.57331660,0
1673978400000,21246.89000000,21403.26000000,21197.45000000,21352.60000000,0.93327600,1673981999999,19886.72436869,109,0.40183600,8569.38308476,0
1673982000000,21370.24000000,21375.29000000,21286.51000000,21342.71000000,0.92908100,1673985599999,19817.39920079,81,0.22899900,4890.83910432,0
1673985600000,21372.88000000,21396.99000000,21269.87000000,21390.79000000,1.20288200,1673989199999,25667.72747596,83,0.56369800,12038.07415791,0
1673989200000,21394.69000000,21400.00000000,21280.05000000,21327.38000000,1.57707400,1673992799999,33592.22217438,113,0.54273900,11568.61752962,0
1673992800000,21317.51000000,21325.08000000,21212.46000000,21232.72000000,2.43065200,1673996399999,51621.04866040,80,0.73435200,15612.98150280,0
1673996400000,21208.53000000,21273.79000000,21123.00000000,21153.38000000,3.24395000,1673999999999,68815.38493395,328,1.78116100,37813.43709611,0
1674000000000,21132.92000000,21240.53000000,21100.23000000,21215.24000000,1.16586200,1674003599999,24715.44063249,178,0.90781400,19257.13441899,0
1674003600000,21213.70000000,21255.61000000,21171.91000000,21195.12000000,2.33457300,1674007199999,49557.04286659,181,0.83908900,17812.31078345,0
1674007200000,21220.59000000,21338.49000000,21156.21000000,21289.44000000,1.70187200,1674010799999,36170.80839161,118,0.65675500,13949.27946987,0
1674010800000,21299.12000000,21366.71000000,21262.19000000,21262.19000000,0.70158500,1674014399999,14940.87819541,101,0.08782900,1872.55280218,0
1674014400000,21272.71000000,21295.03000000,21250.00000000,21277.68000000,0.33265100,1674017999999,7080.08984007,60,0.29046000,6182.48742047,0
1674018000000,21267.46000000,21310.98000000,21257.32000000,21310.82000000,0.06676800,1674021599999,1421.67023465,30,0.04975000,1059.61930637,0
1674021600000,21308.24000000,21309.72000000,21254.77000000,21267.66000000,0.10178800,1674025199999,2166.74064542,26,0.01472200,313.18486355,0
1674025200000,21263.58000000,21305.92000000,21246.10000000,21300.00000000,0.25782500,1674028799999,5486.41739924,79,0.05355300,1139.09156044,0
1674028800000,21316.96000000,21316.97000000,21223.21000000,21236.41000000,0.38673800,1674032399999,8219.11284708,108,0.12703100,2699.22020288,0
1674032400000,21249.58000000,21280.05000000,21168.44000000,21237.22000000,1.20306200,1674035999999,25496.25343367,87,0.42927500,9104.59853196,0
1674036000000,21236.45000000,21255.29000000,21187.68000000,21187.69000000,0.03519200,1674039599999,746.55309072,23,0.01959200,415.56901004,0
1674039600000,21185.90000000,21238.23000000,21181.72000000,21207.64000000,0.08912000,1674043199999,1889.52488530,25,0.06032300,1279.13393493,0
1674043200000,21214.01000000,21287.74000000,21214.01000000,21264.00000000,0.09787600,1674046799999,2078.91253864,35,0.02008600,426.96625947,0
1674046800000,21265.38000000,21450.00000000,21224.15000000,21420.89000000,2.35905600,1674050399999,50226.66944261,143,1.26982400,27041.89126283,0
1674050400000,21416.97000000,21622.21000000,21321.31000000,21432.97000000,6.46072600,1674053999999,138596.49899364,402,4.06112200,87143.68460348,0
1674054000000,21437.59000000,21550.00000000,20846.96000000,21044.57000000,7.34840300,1674057599999,154963.61599556,522,3.74571900,79014.88924041,0
1674057600000,20996.43000000,21009.37000000,20405.53000000,20834.51000000,26.38863500,1674061199999,545795.56539772,1225,11.24428000,232354.22289604,0
1674061200000,20842.70000000,21125.41000000,20750.00000000,20878.89000000,10.91747600,1674064799999,228756.10521791,535,6.35327100,133161.42768057,0
1674064800000,20858.12000000,21047.21000000,20846.54000000,20914.89000000,3.97048300,1674068399999,83070.21277911,300,2.25026100,47060.55162881,0
1674068400000,20914.95000000,20979.20000000,20894.88000000,20904.32000000,0.57875600,1674071999999,12116.84681866,102,0.15550000,3254.36328007,0
1674072000000,20885.89000000,20932.68000000,20689.20000000,20737.28000000,1.87111400,1674075599999,38893.58482483,171,1.18456000,24615.50315183,0
1674075600000,20744.40000000,20825.83000000,20740.91000000,20781.82000000,0.25680700,1674079199999,5335.98411911,48,0.14250700,2962.47437449,0
1674079200000,20766.95000000,20809.69000000,20644.88000000,20809.69000000,1.06459400,1674082799999,22068.35586767,88,0.44307800,9188.00609871,0
1674082800000,20786.67000000,20795.08000000,20650.00000000,20680.90000000,0.84485600,1674086399999,17510.05520190,58,0.59295100,12293.36696962,0
1674086400000,20700.00000000,20754.56000000,20655.70000000,20687.39000000,5.14033600,1674089999999,106322.43930140,123,2.13208000,44123.05921141,0
1674090000000,20675.07000000,20769.14000000,20674.40000000,20700.00000000,0.83057600,1674093599999,17197.97207612,53,0.80098900,16585.45321490,0
1674093600000,20675.50000000,20762.07000000,20675.50000000,20762.07000000,0.20101900,1674097199999,4163.21124989,21,0.12108500,2504.54734517,0
1674097200000,20756.62000000,20804.08000000,20743.22000000,20743.22000000,0.56366800,1674100799999,11701.56053702,71,0.08545600,1775.61154613,0
1674100800000,20787.86000000,20858.77000000,20779.38000000,20813.24000000,1.64150800,1674104399999,34193.51887638,103,1.39394400,29036.51568409,0
1674104400000,20800.91000000,20845.75000000,20786.25000000,20798.09000000,0.33784500,1674107999999,7036.73945171,38,0.26519800,5525.21879549,0
1674108000000,20818.98000000,20848.79000000,20798.30000000,20816.32000000,0.27621500,1674111599999,5755.15937990,39,0.25501700,5313.70224750,0
1674111600000,20826.50000000,20830.33000000,20812.36000000,20813.56000000,0.05275500,1674115199999,1098.64162952,11,0.04780800,995.67998540,0
1674115200000,20819.98000000,20847.00000000,20776.66000000,20782.22000000,0.11585300,1674118799999,2410.11795412,31,0.05207800,1083.75919058,0
1674118800000,20761.25000000,20804.00000000,20740.66000000,20797.21000000,0.52575800,1674122399999,10927.01064593,61,0.50452200,10486.18892333,0
1674122400000,20798.89000000,20798.89000000,20748.31000000,20788.69000000,0.10276000,1674125999999,2134.57269438,21,0.09011000,1871.87217822,0
1674126000000,20797.23000000,20797.23000000,20702.41000000,20735.19000000,0.18302900,1674129599999,3793.70841369,40,0.14655800,3037.76976022,0
1674129600000,20742.39000000,20769.25000000,20684.04000000,20684.04000000,0.46198100,1674133199999,9570.20023833,55,0.35601800,7375.44013227,0
1674133200000,20693.19000000,20800.00000000,20672.76000000,20778.84000000,2.14469800,1674136799999,44459.39840469,131,0.68993100,14300.27753595,0
1674136800000,20789.17000000,20868.49000000,20722.17000000,20800.00000000,0.50511300,1674140399999,10500.50587892,98,0.06903600,1437.80252402,0
1674140400000,20795.77000000,20950.00000000,20795.77000000,20866.86000000,0.46072400,1674143999999,9617.09451922,77,0.21942400,4584.50392526,0
1674144000000,20854.47000000,20909.01000000,20841.83000000,20876.97000000,0.64927200,1674147599999,13554.11821870,76,0.55775200,11644.61033244,0
1674147600000,20879.32000000,20942.90000000,20800.00000000,20831.40000000,1.26697700,1674151199999,26450.17849447,89,0.82414600,17200.51272527,0
1674151200000,20837.35000000,21000.00000000,20833.41000000,20969.03000000,0.32779500,1674154799999,6859.89765389,79,0.25881500,5419.89419714,0
1674154800000,20969.03000000,21125.41000000,20950.00000000,21098.48000000,0.32721300,1674158399999,6887.68695809,74,0.22419500,4717.23213162,0
1674158400000,21105.02000000,21181.70000000,21036.92000000,21105.50000000,1.45414100,1674161999999,30690.08764858,195,0.20990700,4434.79307018,0
1674162000000,21100.07000000,21100.08000000,20942.25000000,20942.25000000,0.58855200,1674165599999,12364.62619092,71,0.44685100,9386.20890363,0
1674165600000,20947.30000000,21079.99000000,20947.29000000,21064.58000000,1.75267700,1674169199999,36802.99505266,89,0.95535800,20077.23791961,0
1674169200000,21079.52000000,21116.72000000,21037.27000000,21077.97000000,0.76271300,1674172799999,16065.80585639,87,0.48362900,10185.27304571,0
1674172800000,21084.73000000,21118.83000000,21030.78000000,21043.78000000,0.22756100,1674176399999,4794.94598663,55,0.16887800,3557.56550998,0
1674176400000,21050.00000000,21141.68000000,21028.07000000,21128.46000000,0.31298800,1674179999999,6600.98172967,57,0.23817500,5023.94807153,0
1674180000000,21136.28000000,21210.52000000,21084.02000000,21084.02000000,0.99963600,1674183599999,21145.31521651,86,0.06030400,1276.87288110,0
1674183600000,21088.23000000,21111.15000000,21061.11000000,21079.54000000,0.06294000,1674187199999,1327.10123982,30,0.04957300,1045.33058972,0
1674187200000,21114.06000000,21123.45000000,20974.33000000,21000.95000000,1.26159000,1674190799999,26599.85752814,65,0.21913300,4603.96547224,0
1674190800000,20997.07000000,21034.79000000,20961.65000000,20973.85000000,1.82032200,1674194399999,38244.81805925,100,1.60699700,33764.56179393,0
1674194400000,20965.04000000,20997.57000000,20932.75000000,20952.27000000,0.52907000,1674197999999,11098.31100331,54,0.40057000,8406.55277525,0
1674198000000,20948.05000000,20986.03000000,20881.33000000,20950.22000000,0.63063800,1674201599999,13194.70361334,65,0.17932000,3750.68214171,0
1674201600000,20949.89000000,20972.81000000,20907.77000000,20921.42000000,0.49831000,1674205199999,10430.39168157,68,0.10390400,2174.95454397,0
1674205200000,20934.90000000,20990.49000000,20910.34000000,20961.02000000,0.16690900,1674208799999,3497.88095183,37,0.06985300,1465.23637764,0
1674208800000,20940.51000000,20960.38000000,20922.42000000,20945.05000000,0.33363300,1674212399999,6988.03824415,22,0.17390500,3641.36895425,0
1674212400000,20961.78000000,20987.56000000,20947.22000000,20962.11000000,0.02944400,1674215999999,617.28878584,17,0.01072200,224.88038691,0
1674216000000,20969.90000000,21125.41000000,20969.90000000,21102.38000000,0.42135700,1674219599999,8878.47627008,55,0.15712600,3309.94601573,0
1674219600000,21100.99000000,21142.53000000,21049.87000000,21049.87000000,0.36569900,1674223199999,7726.46452065,32,0.34633600,7318.51866119,0
1674223200000,21084.74000000,21157.78000000,21023.06000000,21144.06000000,12.90243800,1674226799999,272169.15159757,382,5.53868100,116940.52586070,0
1674226800000,21157.48000000,21235.75000000,21108.60000000,21127.03000000,1.42299800,1674230399999,30125.14869281,131,0.45203000,9575.44013239,0
1674230400000,21150.58000000,21403.26000000,21144.63000000,21287.74000000,2.58394700,1674233999999,54964.12056472,163,1.72661200,36706.60238116,0
1674234000000,21320.19000000,21405.92000000,21287.74000000,21374.42000000,1.40828000,1674237599999,30063.65363946,97,0.13668500,2916.06558316,0
1674237600000,21362.32000000,21423.82000000,21299.59000000,21388.24000000,3.63473900,1674241199999,77735.51735683,160,2.73535900,58494.14161198,0
1674241200000,21373.39000000,21509.63000000,21368.93000000,21509.63000000,2.23359900,1674244799999,47821.32499302,117,0.66313200,14197.20815826,0
1674244800000,21520.08000000,22346.37000000,21510.23000000,22295.20000000,32.09767500,1674248399999,705480.47575145,791,19.94594200,438163.88276907,0
1674248400000,22299.89000000,22423.25000000,22215.32000000,22326.94000000,7.41033000,1674251999999,165410.23856225,290,3.58957600,80115.74562288,0
1674252000000,22325.39000000,22696.64000000,22325.39000000,22591.52000000,8.80075000,1674255599999,198432.33196736,333,4.30365500,97118.39253533,0
1674255600000,22601.22000000,22754.63000000,22581.71000000,22700.00000000,18.38245600,1674259199999,416216.27421928,358,6.57174000,148916.48943858,0
1674259200000,22668.57000000,22788.55000000,22458.46000000,22597.76000000,8.71877200,1674262799999,196671.69218577,270,3.22345100,72765.78672789,0
1674262800000,22590.50000000,22614.73000000,22557.41000000,22564.05000000,1.90340300,1674266399999,43003.88509122,130,0.23568500,5325.87664738,0
1674266400000,22561.31000000,22623.33000000,22524.62000000,22551.30000000,1.83397600,1674269999999,41427.50637552,82,0.73021700,16491.68242695,0
1674270000000,22538.51000000,22574.69000000,22503.53000000,22561.38000000,0.63778800,1674273599999,14372.19906745,37,0.17935300,4044.78182209,0
1674273600000,22538.40000000,22635.96000000,22538.10000000,22591.44000000,2.84366600,1674277199999,64238.42799970,130,1.00177700,22640.60455094,0
1674277200000,22603.21000000,22605.24000000,22564.38000000,22564.38000000,0.18587300,1674280799999,4200.45578646,14,0.09153600,2068.70286208,0
1674280800000,22573.26000000,22616.29000000,22573.26000000,22615.78000000,0.21848600,1674284399999,4940.26958541,11,0.03510500,793.22154045,0
1674284400000,22613.68000000,22663.92000000,22611.73000000,22639.48000000,0.71519400,1674287999999,16196.02825317,23,0.17074800,3862.48868175,0
1674288000000,22685.69000000,22772.06000000,22680.37000000,22708.08000000,1.07043200,1674291599999,24338.10016920,53,0.32098900,7296.62587819,0
1674291600000,22712.70000000,23058.61000000,22712.70000000,23006.62000000,35.16101000,1674295199999,805239.44622033,730,18.85907100,432470.74684753,0
1674295200000,23006.62000000,23307.47000000,22632.65000000,22771.52000000,58.80942400,1674298799999,1350836.02779685,1470,23.76904500,545746.36183450,0
1674298800000,22802.77000000,22950.00000000,22666.44000000,22912.29000000,2.11253900,1674302399999,48151.51770211,152,1.58961900,36227.44961075,0
1674302400000,22921.22000000,23079.13000000,22891.24000000,23038.03000000,3.77713200,1674305999999,86827.36820153,131,1.66399200,38232.74115751,0
1674306000000,23030.61000000,23030.61000000,22871.86000000,22937.03000000,2.32890300,1674309599999,53439.09162766,98,0.72302900,16599.77333837,0
1674309600000,22954.64000000,23020.85000000,22897.02000000,22935.89000000,0.83837700,1674313199999,19258.51471827,65,0.63259600,14531.70984661,0
1674313200000,22977.03000000,23279.97000000,22950.00000000,22950.00000000,6.56297300,1674316799999,151938.03251351,248,3.58299600,82999.70956303,0
1674316800000,23015.88000000,23265.47000000,22999.89000000,23209.30000000,5.20233900,1674320399999,120373.56471603,215,2.63343600,60893.07457036,0
